Dataset,Image_File,Prompt,IoU,Dice,Inference_Time_sec
crack,1120-dat_png_jpg.rf.fJCObA275suhl0au0X5x.jpg,segment crack,0.5343,0.6965,0.5303
crack,crack266_jpg.rf.sGQK3MvHDMngidlF92mn.jpg,segment crack,0.7202,0.8373,0.5377
crack,images297_jpg.rf.v5roWryFCxvvHaFuOZpj.jpg,segment crack,0.0584,0.1104,0.5321
crack,1059-dat_png_jpg.rf.voKmxguUlc3sLSWal54H.jpg,segment crack,0.0863,0.1589,0.5330
crack,crack345_jpg.rf.xMMfqmt8YxLJEMpKg1he.jpg,segment crack,0.1191,0.2128,0.5390
crack,images105_jpg.rf.ymnswuvcEQPJ8hZgh74y.jpg,segment crack,0.3767,0.5472,0.5341
crack,crack264_jpg.rf.1dUBS4LsC0oUNgncG5Gp.jpg,segment crack,0.5841,0.7375,0.5357
crack,2141_jpg.rf.wraf5diyDD5VigARoZcO.jpg,segment crack,0.4236,0.5951,0.5342
crack,crack252_jpg.rf.3k7H7kIsWIqTcxWx9t7f.jpg,segment crack,0.5713,0.7272,0.5377
crack,crack201_jpg.rf.6vnGCBc1KBIAUTnBq6fI.jpg,segment crack,0.7458,0.8544,0.5375
crack,2454_jpg.rf.6U7i3U7h4BrdAjkoTukS.jpg,segment crack,0.1181,0.2113,0.5356
crack,2363_jpg.rf.7E5qTlQyqsL5gBtqdVXQ.jpg,segment crack,0.0158,0.0311,0.5367
crack,crackwalls_jpeg_jpg.rf.7OazgxhpdX7KuRXjN9j1.jpg,segment crack,0.2285,0.3720,0.5408
crack,images228_jpg.rf.8vplifnXWvJcyzwknAuT.jpg,segment crack,0.1286,0.2279,0.5495
crack,890-dat_png_jpg.rf.BO9zurQcurVCgOBkDN0q.jpg,segment crack,0.8888,0.9411,0.5346
crack,crack331_jpg.rf.9XknaShdODv62eHD9Ieh.jpg,segment crack,0.3259,0.4916,0.5372
crack,images27_jpg.rf.Ekxfa6PRmaUvKiweAkTp.jpg,segment crack,0.0601,0.1134,0.5336
crack,image06_jpg.rf.Dd6IsvNmBwXwH5bVnVTX.jpg,segment crack,0.1237,0.2201,0.5426
crack,a_17_2_png_jpg.rf.EBli2HAfcCv4ZL9Q004K.jpg,segment crack,0.5799,0.7341,0.5487
crack,image10_png_jpg.rf.FRvCAwE5buafUYpP59aX.jpg,segment crack,0.4163,0.5879,0.5312
crack,a_6_30_png_jpg.rf.GGNB0IiWfVxiGc6ALCWB.jpg,segment crack,0.7277,0.8424,0.5357
crack,crack208jpg_jpg.rf.P92KU9A2GsjQocWbSZvy.jpg,segment crack,0.8438,0.9153,0.5323
crack,Image_-412-_jpg.rf.QSETS3ZIV6pcdpx6buux.jpg,segment crack,0.4640,0.6339,0.5378
crack,a_13_0_png_jpg.rf.RSd9NQHbct07mXlKgTgo.jpg,segment crack,0.5515,0.7109,0.5420
crack,301-dat_png_jpg.rf.Hzs3OqULRoUWNwmEa1xT.jpg,segment crack,0.5823,0.7360,0.5366
crack,crack347_jpg.rf.ZJmjAFJgicYJipXwWNWh.jpg,segment crack,0.5311,0.6937,0.5334
crack,2369_jpg.rf.b0E8k4l2GvjBoj1TKdRo.jpg,segment crack,0.6637,0.7978,0.5318
crack,image06_png_jpg.rf.lrDaNenF1ObGIBtBs7bI.jpg,segment crack,0.6490,0.7872,0.5309
crack,crack332_jpg.rf.oU0sGzmG1NoItGGQnlW5.jpg,segment crack,0.1195,0.2135,0.5318
crack,3872_jpg.rf.feZc5afxfhtLiA0d9mSt.jpg,segment crack,0.2903,0.4500,0.5331
crack,crack342_jpg.rf.p0NiOrfPAKRS0Tavleno.jpg,segment crack,0.0620,0.1167,0.5326
crack,617-dat_png_jpg.rf.stDA1vrIJDsT8uvBHGlc.jpg,segment crack,0.1457,0.2544,0.5311
crack,3137_jpg.rf.vo92H51JAEWoGXIqZtnc.jpg,segment crack,0.5202,0.6844,0.5315
crack,a_31_66_png_jpg.rf.w9V01KQ6W6sAI6kt3hMj.jpg,segment crack,0.0000,0.0000,0.5009
crack,crack282_jpg.rf.xe21IrntoncNBwIHP5zW.jpg,segment crack,0.6871,0.8145,0.5335
crack,image24_jpeg_jpg.rf.yN2Aqzi304Yla6Pk1NSe.jpg,segment crack,0.5119,0.6772,0.5330
crack,525_jpg.rf.wLIHQGeZwnoEq25UdqG2.jpg,segment crack,0.1093,0.1970,0.5336
crack,443-dat_png_jpg.rf.6bHVLwU98Vlwc0Bnvl5S.jpg,segment crack,0.1199,0.2141,0.5316
crack,crack263_jpg.rf.EdOXSW4XDo163JniVrYB.jpg,segment crack,0.6375,0.7786,0.5339
crack,290-dat_png_jpg.rf.CElUjoroHuvZyx3iqnYq.jpg,segment crack,0.4798,0.6484,0.5323
crack,crack318_jpg.rf.Gx5Ln7ZD1EgUreHRTP2J.jpg,segment crack,0.3085,0.4716,0.5334
crack,image12_jpg.rf.IgZenjIculNpCRUMkbNe.jpg,segment crack,0.2077,0.3439,0.5370
crack,images156_jpg.rf.JECdtg2XBkCMT18AVEfL.jpg,segment crack,0.1050,0.1900,0.5331
crack,a_31_83_png_jpg.rf.L26BOYLElmE9RjMtYa3P.jpg,segment crack,0.0314,0.0608,0.5438
crack,a_22_4_png_jpg.rf.NqaPnXKR3JfikOA6BnZt.jpg,segment crack,0.4039,0.5754,0.5850
crack,StepCracks415DJFs_jpg.rf.O8D2UDQfYCz0GUlOFCYa.jpg,segment crack,0.2035,0.3382,0.5372
crack,images383_jpg.rf.Gz088z7ArpTMB8b680kx.jpg,segment crack,0.7328,0.8458,0.5337
crack,2111_jpg.rf.OvDF158D6iGeUNLpSgGo.jpg,segment crack,0.5331,0.6955,0.5373
crack,2110_jpg.rf.OZfVa0kqVXvzesvsnuUj.jpg,segment crack,0.4463,0.6172,0.5346
crack,image01_png_jpg.rf.T2WU5kwMhGvuI6xEveqq.jpg,segment crack,0.5403,0.7015,0.5318
crack,image07_jpg.rf.cWrVKOgSJidyVwLmDs8U.jpg,segment crack,0.0550,0.1043,0.5390
crack,1083-dat_png_jpg.rf.OYJJ4T0jsctIIYdpiZMe.jpg,segment crack,0.0000,0.0000,0.4968
crack,446-dat_png_jpg.rf.byAUNubtrbQ4Fo7nbWtg.jpg,segment crack,0.1164,0.2085,0.5301
crack,a_32_10_png_jpg.rf.edm8t7V84jErJx3awRvM.jpg,segment crack,0.0635,0.1194,0.5346
crack,images219_jpg.rf.fj2tPtt4BEYdGkSsDYka.jpg,segment crack,0.3638,0.5335,0.5342
crack,616-dat_png_jpg.rf.goYx95qhukXwCMCOk7mn.jpg,segment crack,0.6099,0.7577,0.5333
crack,cracks-in-walls-and-ceilings-when-to-worry_jpg.rf.iV1I9ZLkrAqSOyALBYh9.jpg,segment crack,0.1143,0.2052,0.5401
crack,2416_jpg.rf.j1zSnT3dEDzC7KoLsepr.jpg,segment crack,0.2216,0.3628,0.5318
crack,2246_jpg.rf.hIYUmo5MEtEEtQ09aFqv.jpg,segment crack,0.0165,0.0324,0.5332
crack,444-dat_png_jpg.rf.hOiR8abS5CZZoidpr40T.jpg,segment crack,0.2334,0.3784,0.5344
crack,Image_-9-_jpg.rf.jRXVvJb5DqlXgn3rXjqT.jpg,segment crack,0.2476,0.3969,0.5385
crack,a_8_9_png_jpg.rf.jYcbnKAcKtFiKSW9Ilkk.jpg,segment crack,0.1771,0.3009,0.5458
crack,Corner-cracks-interior-upper-right-frame-crack-close_jpg.rf.plxJvfhD94xbQ3Rb8VY7.jpg,segment crack,0.0388,0.0746,0.5385
crack,303-dat_png_jpg.rf.ok8YRYmtCvlFamZwaLW3.jpg,segment crack,0.3207,0.4857,0.5330
crack,3897_jpg.rf.w8NHQEP2YAyAHJg955vk.jpg,segment crack,0.3239,0.4893,0.5451
crack,b_38_1_png_jpg.rf.koSAdIMcZVnO6hTEhPoY.jpg,segment crack,0.1887,0.3175,0.5341
crack,crack267_jpg.rf.wB7zURZBDu2mhnjo8ua6.jpg,segment crack,0.5552,0.7140,0.5459
crack,3206_jpg.rf.1CECQOQHSenPfPWCpGpd.jpg,segment crack,0.0635,0.1193,0.5504
crack,3808_jpg.rf.0iydPbVIuk1K6FvTwSPx.jpg,segment crack,0.2838,0.4421,0.5396
crack,image04_png_jpg.rf.3xKjKdibPH5Wj3ljB1Wp.jpg,segment crack,0.0662,0.1242,0.5322
crack,crack350_jpg.rf.86UGPtvxbeYkwXLdFeyP.jpg,segment crack,0.7705,0.8704,0.5348
crack,a_31_56_png_jpg.rf.4dL94KzizpkGLFe2Wk5S.jpg,segment crack,0.4862,0.6543,0.5326
crack,crack209_jpg.rf.9p0IVhtHwAwIm2OrmGCi.jpg,segment crack,0.0297,0.0576,0.5406
crack,Image_-455-_jpg.rf.8dreYEczsj1iEI9iEN1K.jpg,segment crack,0.4097,0.5813,0.5463
crack,3215_jpg.rf.CHQ6fiBGMaQJ7ZSq1mcF.jpg,segment crack,0.6114,0.7588,0.5362
crack,2373_jpg.rf.CEYOA0Ytff9VzbkIdKp2.jpg,segment crack,0.2014,0.3353,0.5325
crack,3836_jpg.rf.CpcGJRR8afnyzgLCl7Wv.jpg,segment crack,0.1329,0.2346,0.5384
crack,Image_-406-_jpg.rf.CpvljDWfedIU2BlEqz5z.jpg,segment crack,0.6260,0.7700,0.5342
crack,3852_jpg.rf.N5UK10d8eFBCbZNzt26X.jpg,segment crack,0.2895,0.4490,0.5330
crack,crack336_jpg.rf.EEOwhT6YyrtPvlO1d1jc.jpg,segment crack,0.5945,0.7457,0.5319
crack,2303_jpg.rf.SIXW1qeqSXtQc6fHnmQd.jpg,segment crack,0.1900,0.3193,0.5420
crack,2339_jpg.rf.UbRsFo2hd7PyZdsySqfe.jpg,segment crack,0.5784,0.7329,0.5309
crack,2400_jpg.rf.FVsj1V4eyOdcAlylahD4.jpg,segment crack,0.4097,0.5812,0.5328
crack,3303_jpg.rf.ZibOUI3uCYtijVIeWETm.jpg,segment crack,0.2878,0.4470,0.5349
crack,crack329_jpg.rf.fL2ETY7NoryjLLQGbSjH.jpg,segment crack,0.2501,0.4001,0.5330
crack,crack346_jpg.rf.hFSdkLjVqeRJbo9L2XWA.jpg,segment crack,0.2217,0.3630,0.5439
crack,Image_-560-_jpg.rf.oQufelz7IJ8mEdnvQuWH.jpg,segment crack,0.1250,0.2222,0.5336
crack,crack333_jpg.rf.hlqArTM9COoG5VQtw7Cv.jpg,segment crack,0.5608,0.7186,0.5407
crack,2205_jpg.rf.leSTs2arBj3pYbQXYIsS.jpg,segment crack,0.0196,0.0384,0.5327
crack,images205_jpg.rf.rcIpnGzuBg70aBduzyLa.jpg,segment crack,0.6622,0.7968,0.5324
crack,2170_jpg.rf.qAhrrRleeRocc69lS3fD.jpg,segment crack,0.1861,0.3138,0.5320
crack,a_5_38_png_jpg.rf.tOR1fHPUBnC7MdyflWpI.jpg,segment crack,0.3692,0.5393,0.5329
crack,1118-dat_png_jpg.rf.ugzvkPowtAzp9u2odCAK.jpg,segment crack,0.4774,0.6463,0.5328
crack,crack204_jpg.rf.ssEgB2tMVuM8A8pUq3Rh.jpg,segment crack,0.7963,0.8866,0.5365
crack,a_80_1_png_jpg.rf.ydzVsvcRKBArzTWbRcNu.jpg,segment crack,0.3330,0.4997,0.5327
crack,a_18_1_png_jpg.rf.zNsvdsDVdrlhVbH1NgWE.jpg,segment crack,0.1966,0.3286,0.5299
crack,3313_jpg.rf.I5bC0xkjMCvZ9QULIqVm.jpg,segment crack,0.1393,0.2446,0.5316
crack,3443_jpg.rf.x5SVC9dEOSGE9HxpPcvf.jpg,segment crack,0.3222,0.4873,0.5414
crack,crack339_jpg.rf.L6VJwLX5xWHEOm4MVNiz.jpg,segment crack,0.7309,0.8445,0.5316
crack,crack397_jpg.rf.M18W2AKikKlEoO81iqri.jpg,segment crack,0.0901,0.1652,0.5326
crack,863-dat_png_jpg.rf.JNj9pX9fpKy2H0YlRbaj.jpg,segment crack,0.1453,0.2538,0.5318
crack,a_17_0_png_jpg.rf.QKOvwtjdJMi1RXcEMX6Q.jpg,segment crack,0.3753,0.5458,0.5557
crack,crack281_jpg.rf.QCGIVqxUbkN1cDR60qXy.jpg,segment crack,0.7146,0.8336,0.5345
crack,crack330_jpg.rf.V2jPCG8WajPWWC1cNBeb.jpg,segment crack,0.6727,0.8043,0.5330
crack,300-dat_png_jpg.rf.PYWCkn9cN4aLOnyQGxM8.jpg,segment crack,0.6708,0.8030,0.5330
crack,a_13_7_png_jpg.rf.Xr0VLkgbuyo2rbfwUaZ0.jpg,segment crack,0.6042,0.7533,0.5419
crack,a_31_90_png_jpg.rf.ZXNHdUzzizAiCvYnffxF.jpg,segment crack,0.0000,0.0000,0.4970
crack,crack-bb53c022-dc48-11ed-a81a-88b1113a23b0_jpg.rf.XfEn5ihEDGRdhlzwcieY.jpg,segment crack,0.1612,0.2776,0.5483
crack,a_116_7_png_jpg.rf.dGC7UM2vZoxRrQPTbkBN.jpg,segment crack,0.7903,0.8829,0.5369
crack,304-dat_png_jpg.rf.daA6ijv6emlNtEIN58Rd.jpg,segment crack,0.4463,0.6171,0.5327
crack,2413_jpg.rf.dbAgf8rS8YTnAMsRHlu4.jpg,segment crack,0.7332,0.8460,0.5338
crack,images187_jpg.rf.e4XJx80mWDWjf3xA9GVN.jpg,segment crack,0.1898,0.3190,0.5378
crack,a_35_1_png_jpg.rf.eKxMWeQUX02JfoGZwEn6.jpg,segment crack,0.2884,0.4477,0.5491
crack,Image_-642-_jpg.rf.fMM6VyGi3M9qp5XbOMQH.jpg,segment crack,0.1561,0.2700,0.5403
crack,images169_jpg.rf.i8M83alP8lcQ510jjWod.jpg,segment crack,0.1257,0.2233,0.5394
crack,crack268_jpg.rf.fgThiEHZgmNaP8Q0BGaR.jpg,segment crack,0.4848,0.6531,0.5393
crack,a_11_9_png_jpg.rf.i5BzKZbGtWH50mOxoDeQ.jpg,segment crack,0.3204,0.4853,0.5438
crack,image08_png_jpg.rf.iLtqhluIVZ8XGuDTYW1t.jpg,segment crack,0.4313,0.6027,0.5337
crack,3093_jpg.rf.kFBGakRhhBL8THyUXylX.jpg,segment crack,0.7082,0.8292,0.5373
crack,a_7_0_png_jpg.rf.ko2kdpWQO8T8gOSQdsbw.jpg,segment crack,0.2671,0.4216,0.5378
crack,445-dat_png_jpg.rf.lJFKXRib2Y4Obh9G4xW4.jpg,segment crack,0.0447,0.0856,0.5309
crack,crack224_jpg.rf.la14WIMdwhEzuwNsBGff.jpg,segment crack,0.7081,0.8291,0.5379
crack,images119_jpg.rf.quhKh3stIREPYFQl6bGZ.jpg,segment crack,0.1197,0.2137,0.5322
crack,image18_jpeg_jpg.rf.nHti9fx6hywTVKAb5MH2.jpg,segment crack,0.3731,0.5435,0.5342
crack,2127_jpg.rf.rTkHCzQXOMnzXupiX3OV.jpg,segment crack,0.1277,0.2265,0.5330
crack,crack207_jpg.rf.vZVKLuUWlHiKAf4wJZqx.jpg,segment crack,0.2151,0.3541,0.5339
crack,a_83_2_png_jpg.rf.t5kxBPWDw22glAKfQ0pa.jpg,segment crack,0.0392,0.0754,0.5403
crack,Image_-377-_jpg.rf.b28KsjZyCZJjBkZDS75v.jpg,segment crack,0.0536,0.1017,0.5317
