Dataset,Image_File,Prompt,IoU,Dice,Inference_Time_sec
crack,2339_jpg.rf.UbRsFo2hd7PyZdsySqfe.jpg,segment crack,0.5091,0.6747,0.0213
crack,2400_jpg.rf.FVsj1V4eyOdcAlylahD4.jpg,segment crack,0.3747,0.5451,0.0218
crack,3303_jpg.rf.ZibOUI3uCYtijVIeWETm.jpg,segment crack,0.3498,0.5183,0.0229
crack,crack329_jpg.rf.fL2ETY7NoryjLLQGbSjH.jpg,segment crack,0.6657,0.7993,0.0216
crack,crack346_jpg.rf.hFSdkLjVqeRJbo9L2XWA.jpg,segment crack,0.3403,0.5078,0.0220
crack,Image_-560-_jpg.rf.oQufelz7IJ8mEdnvQuWH.jpg,segment crack,0.6262,0.7701,0.0214
crack,crack333_jpg.rf.hlqArTM9COoG5VQtw7Cv.jpg,segment crack,0.8073,0.8934,0.0234
crack,2205_jpg.rf.leSTs2arBj3pYbQXYIsS.jpg,segment crack,0.1805,0.3058,0.0219
crack,images205_jpg.rf.rcIpnGzuBg70aBduzyLa.jpg,segment crack,0.1510,0.2624,0.0218
crack,2170_jpg.rf.qAhrrRleeRocc69lS3fD.jpg,segment crack,0.2116,0.3493,0.0213
crack,a_5_38_png_jpg.rf.tOR1fHPUBnC7MdyflWpI.jpg,segment crack,0.5663,0.7231,0.0213
crack,1118-dat_png_jpg.rf.ugzvkPowtAzp9u2odCAK.jpg,segment crack,0.4692,0.6387,0.0222
crack,crack204_jpg.rf.ssEgB2tMVuM8A8pUq3Rh.jpg,segment crack,0.7792,0.8759,0.0236
crack,a_80_1_png_jpg.rf.ydzVsvcRKBArzTWbRcNu.jpg,segment crack,0.3095,0.4727,0.0218
crack,a_18_1_png_jpg.rf.zNsvdsDVdrlhVbH1NgWE.jpg,segment crack,0.4033,0.5748,0.0218
crack,3313_jpg.rf.I5bC0xkjMCvZ9QULIqVm.jpg,segment crack,0.4009,0.5723,0.0213
crack,3443_jpg.rf.x5SVC9dEOSGE9HxpPcvf.jpg,segment crack,0.6362,0.7776,0.0224
crack,crack339_jpg.rf.L6VJwLX5xWHEOm4MVNiz.jpg,segment crack,0.5683,0.7248,0.0213
crack,crack397_jpg.rf.M18W2AKikKlEoO81iqri.jpg,segment crack,0.5835,0.7370,0.0213
crack,863-dat_png_jpg.rf.JNj9pX9fpKy2H0YlRbaj.jpg,segment crack,0.3982,0.5696,0.0213
crack,a_17_0_png_jpg.rf.QKOvwtjdJMi1RXcEMX6Q.jpg,segment crack,0.6529,0.7900,0.0309
crack,crack281_jpg.rf.QCGIVqxUbkN1cDR60qXy.jpg,segment crack,0.4970,0.6640,0.0219
crack,crack330_jpg.rf.V2jPCG8WajPWWC1cNBeb.jpg,segment crack,0.6664,0.7998,0.0215
crack,300-dat_png_jpg.rf.PYWCkn9cN4aLOnyQGxM8.jpg,segment crack,0.5034,0.6696,0.0214
crack,a_13_7_png_jpg.rf.Xr0VLkgbuyo2rbfwUaZ0.jpg,segment crack,0.5493,0.7091,0.0230
crack,a_31_90_png_jpg.rf.ZXNHdUzzizAiCvYnffxF.jpg,segment crack,0.0000,0.0000,0.0061
crack,crack-bb53c022-dc48-11ed-a81a-88b1113a23b0_jpg.rf.XfEn5ihEDGRdhlzwcieY.jpg,segment crack,0.6624,0.7969,0.0226
crack,a_116_7_png_jpg.rf.dGC7UM2vZoxRrQPTbkBN.jpg,segment crack,0.7355,0.8476,0.0212
crack,304-dat_png_jpg.rf.daA6ijv6emlNtEIN58Rd.jpg,segment crack,0.3182,0.4827,0.0224
crack,2413_jpg.rf.dbAgf8rS8YTnAMsRHlu4.jpg,segment crack,0.3479,0.5162,0.0213
crack,images187_jpg.rf.e4XJx80mWDWjf3xA9GVN.jpg,segment crack,0.4467,0.6175,0.0218
crack,a_35_1_png_jpg.rf.eKxMWeQUX02JfoGZwEn6.jpg,segment crack,0.0037,0.0073,0.0225
crack,Image_-642-_jpg.rf.fMM6VyGi3M9qp5XbOMQH.jpg,segment crack,0.3426,0.5103,0.0216
crack,images169_jpg.rf.i8M83alP8lcQ510jjWod.jpg,segment crack,0.5371,0.6988,0.0224
crack,crack268_jpg.rf.fgThiEHZgmNaP8Q0BGaR.jpg,segment crack,0.8077,0.8936,0.0214
crack,a_11_9_png_jpg.rf.i5BzKZbGtWH50mOxoDeQ.jpg,segment crack,0.2758,0.4323,0.0221
crack,image08_png_jpg.rf.iLtqhluIVZ8XGuDTYW1t.jpg,segment crack,0.5600,0.7180,0.0214
crack,3093_jpg.rf.kFBGakRhhBL8THyUXylX.jpg,segment crack,0.7948,0.8856,0.0215
crack,a_7_0_png_jpg.rf.ko2kdpWQO8T8gOSQdsbw.jpg,segment crack,0.5800,0.7342,0.0212
crack,445-dat_png_jpg.rf.lJFKXRib2Y4Obh9G4xW4.jpg,segment crack,0.3125,0.4761,0.0214
crack,crack224_jpg.rf.la14WIMdwhEzuwNsBGff.jpg,segment crack,0.7189,0.8365,0.0221
crack,images119_jpg.rf.quhKh3stIREPYFQl6bGZ.jpg,segment crack,0.5657,0.7226,0.0217
crack,image18_jpeg_jpg.rf.nHti9fx6hywTVKAb5MH2.jpg,segment crack,0.5842,0.7375,0.0213
crack,2127_jpg.rf.rTkHCzQXOMnzXupiX3OV.jpg,segment crack,0.1630,0.2804,0.0221
crack,crack207_jpg.rf.vZVKLuUWlHiKAf4wJZqx.jpg,segment crack,0.4954,0.6626,0.0212
crack,a_83_2_png_jpg.rf.t5kxBPWDw22glAKfQ0pa.jpg,segment crack,0.0888,0.1631,0.0259
crack,Image_-377-_jpg.rf.b28KsjZyCZJjBkZDS75v.jpg,segment crack,0.6842,0.8125,0.0213
